日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-13,108.864,108.831,108.888,108.802,275,2993092.0,0.08,-0.04,-0.043,0.02
2020-01-14,108.831,108.741,108.85,108.737,361,3926810.0,0.1,-0.08,-0.09,0.03
2020-01-15,108.741,108.777,108.87,108.741,172,1870950.0,0.12,0.03,0.036,0.01
2020-01-16,108.731,108.75,108.81,108.731,155,1688105.0,0.07,-0.02,-0.027,0.01
2020-01-17,108.75,108.835,108.844,108.75,371,4036728.0,0.09,0.08,0.085,0.03
2020-01-20,108.835,108.947,108.947,108.788,223,2428151.0,0.15,0.1,0.112,0.02
2020-01-21,108.947,109.2,109.4,108.941,1238,13527486.0,0.42,0.23,0.253,0.09
2020-01-22,109.25,109.33,109.74,109.04,364,3982608.0,0.64,0.12,0.13,0.03
2020-01-23,109.38,109.663,109.76,109.38,530,5807253.0,0.35,0.3,0.333,0.04
2020-02-03,110.003,110.935,111.501,110.0,496,5490720.0,1.37,1.16,1.272,0.04
2020-02-04,110.73,110.845,110.994,110.72,204,2260567.0,0.25,-0.08,-0.09,0.01
2020-02-05,110.84,110.873,110.879,110.689,138,1529130.0,0.17,0.03,0.028,0.01
2020-02-06,110.688,110.875,110.977,110.688,176,1951096.0,0.26,0.0,0.002,0.01
2020-02-07,110.87,111.03,111.115,110.87,258,2864358.0,0.22,0.14,0.155,0.02
2020-02-10,111.03,111.222,111.245,111.03,518,5758436.0,0.19,0.17,0.192,0.04
2020-02-11,111.25,111.304,113.579,111.173,1250,13951190.0,2.16,0.07,0.082,0.09
2020-02-12,111.254,111.301,111.385,111.248,478,5320100.0,0.12,0.0,-0.003,0.03
2020-02-13,111.25,111.189,111.25,111.107,329,3657023.0,0.13,-0.1,-0.112,0.02
2020-02-14,111.14,111.177,111.183,111.102,201,2234708.0,0.07,-0.01,-0.012,0.01
2020-02-17,111.122,110.996,111.122,110.811,308,3420918.0,0.28,-0.16,-0.181,0.02
2020-02-18,111.0,110.78,111.002,110.6,476,5274240.0,0.36,-0.19,-0.216,0.03
2020-02-19,110.82,110.754,110.829,110.75,431,4774009.0,0.07,-0.02,-0.026,0.03
2020-02-20,110.75,110.6,110.787,110.542,297,3287360.0,0.22,-0.14,-0.154,0.02
2020-02-21,110.609,110.811,110.888,110.609,479,5305149.0,0.25,0.19,0.211,0.03
2020-02-24,110.821,111.042,111.15,110.821,376,4174446.0,0.3,0.21,0.231,0.03
2020-02-25,111.09,111.05,111.245,111.05,375,4167955.0,0.18,0.01,0.008,0.03
2020-02-26,111.1,111.141,111.238,111.061,325,3612375.0,0.16,0.08,0.091,0.02
2020-02-27,111.141,111.349,111.39,111.141,393,4373211.0,0.22,0.19,0.208,0.03
2020-02-28,111.39,111.7,112.499,111.35,1005,11232851.0,1.03,0.32,0.351,0.07
2020-03-02,111.75,111.71,111.899,111.7,575,6424403.0,0.18,0.01,0.01,0.04
2020-03-03,111.709,111.701,111.71,111.421,510,5692077.0,0.26,-0.01,-0.009,0.04
2020-03-04,111.716,111.901,111.923,111.716,822,9195355.0,0.19,0.18,0.2,0.06
2020-03-05,111.914,112.12,112.198,111.914,600,6726051.0,0.25,0.2,0.219,0.04
2020-03-06,112.1,112.545,112.56,112.1,451,5063818.0,0.41,0.38,0.425,0.03
2020-03-09,112.601,113.948,114.51,112.601,3870,44056161.0,1.7,1.25,1.403,0.28
2020-03-10,113.899,113.074,113.9,112.953,2559,29005028.0,0.83,-0.77,-0.874,0.18
2020-03-11,113.1,113.086,113.1,112.8,1513,17098663.0,0.27,0.01,0.012,0.11
2020-03-12,113.136,113.282,113.6,112.91,3295,37340906.0,0.61,0.17,0.196,0.24
2020-03-13,113.29,112.378,113.6,112.105,2345,26450445.0,1.32,-0.8,-0.904,0.17
2020-03-16,112.428,112.389,112.79,112.191,1491,16771608.0,0.53,0.01,0.011,0.11
2020-03-17,112.339,111.973,112.389,111.3,986,11043368.0,0.97,-0.37,-0.416,0.07
2020-03-18,111.81,112.035,112.099,111.68,1117,12496865.0,0.37,0.06,0.062,0.08
2020-03-19,111.985,111.73,112.077,111.718,883,9875204.0,0.32,-0.27,-0.305,0.06
2020-03-20,111.726,111.7,111.77,111.581,1665,18590544.0,0.17,-0.03,-0.03,0.12
2020-03-23,112.01,112.29,112.4,112.01,1631,18306625.0,0.35,0.53,0.59,0.12
2020-03-24,112.282,112.476,112.76,112.05,1636,18388686.0,0.63,0.17,0.186,0.12
2020-03-25,112.47,112.485,112.57,112.222,1333,14985699.0,0.31,0.01,0.009,0.1
2020-03-26,112.485,112.651,112.7,112.46,2982,33583662.0,0.21,0.15,0.166,0.21
2020-03-27,112.6,112.677,113.0,112.515,3291,37094272.0,0.43,0.02,0.026,0.24
2020-03-30,112.65,112.705,112.84,112.631,3126,35232794.0,0.19,0.02,0.028,0.22
2020-03-31,112.605,112.815,112.815,112.6,2899,32673771.0,0.19,0.1,0.11,0.21
2020-04-01,112.828,112.97,112.999,112.828,2908,32845389.0,0.15,0.14,0.155,0.21
2020-04-02,112.81,112.933,113.13,112.81,2882,32590286.0,0.28,-0.03,-0.037,0.21
2020-04-03,112.916,112.934,113.047,112.91,2438,27545351.0,0.12,0.0,0.001,0.17
2020-04-07,112.984,113.394,113.462,112.961,2675,30292615.0,0.44,0.41,0.46,0.19
2020-04-08,113.444,113.61,113.669,113.403,2923,33198113.0,0.23,0.19,0.216,0.21
2020-04-09,113.682,113.493,113.692,113.4,3322,37713566.0,0.26,-0.1,-0.117,0.24
2020-04-10,113.49,113.381,113.655,113.3,3203,36339941.0,0.31,-0.1,-0.112,0.23
2020-04-13,113.38,113.467,113.488,113.217,3447,39103236.0,0.24,0.08,0.086,0.25
2020-04-14,113.5,113.429,113.582,113.391,2862,32492083.0,0.17,-0.03,-0.038,0.2
2020-04-15,113.5,113.572,113.584,113.5,2264,25707701.0,0.07,0.13,0.143,0.16
2020-04-16,113.622,113.877,113.97,113.57,2421,27545813.0,0.35,0.27,0.305,0.17
2020-04-17,113.877,113.778,114.135,113.708,2526,28763699.0,0.37,-0.09,-0.099,0.18
2020-04-20,113.781,113.431,114.02,113.385,3919,44534478.0,0.56,-0.3,-0.347,0.28
2020-04-21,113.46,113.43,113.478,113.345,1662,18848617.0,0.12,0.0,-0.001,0.12
2020-04-22,113.478,113.714,113.762,113.435,3557,40428902.0,0.29,0.25,0.284,0.25
2020-04-23,113.66,114.26,114.356,113.6,3575,40754024.0,0.66,0.48,0.546,0.26
2020-04-24,114.313,114.532,114.79,114.232,3937,45105962.0,0.49,0.24,0.272,0.28
2020-04-27,114.4,114.504,114.705,114.2,4460,51054133.0,0.44,-0.02,-0.028,0.32
2020-04-28,114.4,114.634,114.7,114.322,4798,54950452.0,0.33,0.11,0.13,0.34
2020-04-29,114.6,114.749,114.9,114.568,3394,38943310.0,0.29,0.1,0.115,0.24
2020-04-30,114.602,114.501,114.7,114.405,4498,51529888.0,0.26,-0.22,-0.248,0.32
2020-05-06,114.551,114.289,114.551,114.23,4056,46377444.0,0.28,-0.19,-0.212,0.29
2020-05-07,114.289,113.755,114.289,113.7,4300,48984471.0,0.52,-0.47,-0.534,0.31
2020-05-08,113.989,113.472,113.989,113.2,7292,82694244.0,0.69,-0.25,-0.283,0.52
2020-05-11,113.581,112.922,113.581,112.913,7424,84039141.0,0.59,-0.48,-0.55,0.53
2020-05-12,112.921,113.235,113.249,112.921,6558,74184644.0,0.29,0.28,0.313,0.47
2020-05-13,113.021,112.979,113.35,112.954,7505,84937603.0,0.35,-0.23,-0.256,0.54
2020-05-14,112.985,112.928,113.048,112.555,8492,95777202.0,0.44,-0.05,-0.051,0.61
2020-05-15,112.935,113.132,113.142,112.768,9347,105600908.0,0.33,0.18,0.204,0.67
2020-05-18,112.942,112.637,113.097,112.616,6826,76945362.0,0.43,-0.44,-0.495,0.49
2020-05-19,112.52,112.784,112.822,112.349,6701,75463602.0,0.42,0.13,0.147,0.48
2020-05-20,112.699,112.989,112.992,112.695,6911,77965888.0,0.26,0.18,0.205,0.49
2020-05-21,112.766,113.039,113.104,112.766,6041,68274998.0,0.3,0.04,0.05,0.43
2020-05-22,113.155,113.564,113.566,113.085,8607,97580549.0,0.43,0.46,0.525,0.62
2020-05-25,113.514,113.203,113.514,113.12,8066,91350956.0,0.35,-0.32,-0.361,0.58
2020-05-26,113.251,112.786,113.331,112.648,6599,74475755.0,0.6,-0.37,-0.417,0.47
2020-05-27,112.8,112.784,112.93,112.63,7698,86823089.0,0.27,0.0,-0.002,0.55
2020-05-28,112.765,113.109,113.166,112.762,8620,97389335.0,0.36,0.29,0.325,0.62
2020-05-29,113.03,112.733,113.16,112.688,7540,85148869.0,0.42,-0.33,-0.376,0.54
2020-06-01,112.783,112.401,112.783,112.36,7071,79609223.0,0.38,-0.29,-0.332,0.51
2020-06-02,112.498,112.063,112.498,111.922,8588,96236222.0,0.51,-0.3,-0.338,0.61
2020-06-03,112.013,111.872,112.013,111.596,6630,74093610.0,0.37,-0.17,-0.191,0.47
2020-06-04,111.9,111.499,111.922,111.494,7576,84629278.0,0.38,-0.33,-0.373,0.54
2020-06-05,111.55,111.403,111.64,111.329,7019,78239357.0,0.28,-0.09,-0.096,0.5
2020-06-08,111.402,111.781,111.782,111.332,7628,85169204.0,0.4,0.34,0.378,0.55
2020-06-09,111.83,111.761,111.952,111.752,7346,82187504.0,0.18,-0.02,-0.02,0.52
2020-06-10,111.791,111.731,111.964,111.637,7057,78899577.0,0.29,-0.03,-0.03,0.5
2020-06-11,111.805,112.223,112.249,111.805,9808,109835629.0,0.4,0.44,0.492,0.7
2020-06-12,112.39,112.318,112.75,112.255,7115,79951624.0,0.44,0.08,0.095,0.51
2020-06-15,112.46,112.619,112.647,112.28,6957,78294580.0,0.33,0.27,0.301,0.5
2020-06-16,112.2,111.787,112.2,111.76,8620,96455560.0,0.39,-0.74,-0.832,0.62
2020-06-17,111.837,111.694,111.837,111.456,6397,71445171.0,0.34,-0.08,-0.093,0.46
2020-06-18,111.98,111.513,111.98,111.418,11495,128349349.0,0.5,-0.16,-0.181,0.82
2020-06-19,111.543,111.54,111.608,111.43,10812,120564829.0,0.16,0.02,0.027,0.77
2020-06-22,111.54,111.56,111.621,111.43,8663,96614830.0,0.17,0.02,0.02,0.62
2020-06-23,111.491,111.01,111.57,110.9,6521,72549738.0,0.6,-0.49,-0.55,0.47
2020-06-24,111.2,111.52,111.558,111.143,7831,87233113.0,0.37,0.46,0.51,0.56
2020-06-29,111.499,111.566,111.595,111.405,5882,65613261.0,0.17,0.04,0.046,0.42
2020-06-30,111.5,111.463,111.533,111.35,6541,72883953.0,0.16,-0.09,-0.103,0.47
2020-07-01,111.5,111.566,111.6,111.47,4917,54848219.0,0.12,0.09,0.103,0.35
2020-07-02,111.5,111.716,111.962,111.405,8040,89745657.0,0.5,0.13,0.15,0.57
2020-07-03,111.501,111.6,111.681,111.374,6205,69185780.0,0.27,-0.1,-0.116,0.44
2020-07-06,111.435,110.585,111.435,110.481,5995,66427157.0,0.85,-0.91,-1.015,0.43
2020-07-07,110.43,110.116,110.43,110.041,5566,61305906.0,0.35,-0.42,-0.469,0.4
2020-07-08,110.2,109.756,110.2,109.747,5178,56936441.0,0.41,-0.33,-0.36,0.37
2020-07-09,109.755,109.567,109.756,109.161,10859,118815058.0,0.54,-0.17,-0.189,0.78
2020-07-10,109.78,109.839,110.011,109.65,10943,120208279.0,0.33,0.25,0.272,0.78
2020-07-13,109.8,109.651,109.812,109.504,8603,94308957.0,0.28,-0.17,-0.188,0.61
2020-07-14,109.815,110.088,110.138,109.815,9012,99164906.0,0.29,0.4,0.437,0.64
2020-07-15,110.081,110.483,110.499,109.8,8464,93311619.0,0.63,0.36,0.395,0.6
2020-07-16,110.309,110.744,110.782,110.309,10255,113514684.0,0.43,0.24,0.261,0.73
2020-07-17,110.748,110.445,110.77,110.362,8189,90603618.0,0.37,-0.27,-0.299,0.59
2020-07-20,110.395,110.334,110.401,110.118,6754,74509402.0,0.26,-0.1,-0.111,0.48
2020-07-21,110.844,110.393,110.844,110.27,8108,89498357.0,0.52,0.05,0.059,0.58
2020-07-22,110.412,111.077,111.11,110.29,8002,88489774.0,0.74,0.62,0.684,0.57
2020-07-23,111.0,111.208,111.29,110.95,9668,107461389.0,0.31,0.12,0.131,0.69
2020-07-24,111.21,111.393,111.424,111.152,9134,101645251.0,0.24,0.17,0.185,0.65
2020-07-27,111.25,111.445,111.474,111.204,6444,71761371.0,0.24,0.05,0.052,0.46
2020-07-28,111.435,111.151,111.435,111.1,6828,75907453.0,0.3,-0.26,-0.294,0.49
2020-07-29,111.35,110.983,111.35,110.89,6622,73527491.0,0.41,-0.15,-0.168,0.47
2020-07-30,110.9,110.763,110.91,110.71,5668,62805285.0,0.18,-0.2,-0.22,0.41
2020-07-31,110.77,110.361,110.77,110.336,7204,79546954.0,0.39,-0.36,-0.402,0.51
2020-08-03,110.368,110.442,110.451,110.133,7118,78560151.0,0.29,0.07,0.081,0.51
2020-08-04,110.44,110.463,110.552,110.36,5918,65375623.0,0.17,0.02,0.021,0.42
2020-08-05,110.45,110.606,110.674,110.45,5740,63469872.0,0.2,0.13,0.143,0.41
2020-08-06,110.405,110.646,110.674,110.405,6498,71880234.0,0.24,0.04,0.04,0.46
2020-08-07,110.64,110.51,110.69,110.45,6549,72406614.0,0.22,-0.12,-0.136,0.47
2020-08-10,110.52,110.616,110.62,110.45,6274,69346857.0,0.15,0.1,0.106,0.45
2020-08-11,110.616,110.488,110.639,110.467,6740,74495449.0,0.16,-0.12,-0.128,0.48
2020-08-12,110.515,110.314,110.789,110.215,6722,74252803.0,0.52,-0.16,-0.174,0.48
2020-08-13,110.313,110.597,110.597,110.312,6902,76280599.0,0.26,0.26,0.283,0.49
2020-08-14,110.597,110.636,110.768,110.572,4881,54023049.0,0.18,0.04,0.039,0.35
2020-08-17,110.637,110.726,110.76,110.636,4165,46118665.0,0.11,0.08,0.09,0.3
2020-08-18,110.724,110.758,110.792,110.716,3363,37250535.0,0.07,0.03,0.032,0.24
2020-08-19,110.74,110.579,110.758,110.56,4913,54387259.0,0.18,-0.16,-0.179,0.35
2020-08-20,110.55,110.322,110.615,110.31,7295,80583781.0,0.28,-0.23,-0.257,0.52
2020-08-21,110.373,110.36,110.401,110.309,4795,52916412.0,0.08,0.03,0.038,0.34
2020-08-24,110.37,110.342,110.438,110.143,5942,65550213.0,0.27,-0.02,-0.018,0.42
2020-08-25,110.341,110.034,110.342,109.961,7628,83955422.0,0.35,-0.28,-0.308,0.55
2020-08-26,110.044,109.89,110.117,109.849,5836,64217808.0,0.24,-0.13,-0.144,0.42
2020-08-27,109.89,109.957,110.015,109.881,7104,78117831.0,0.12,0.06,0.067,0.51
2020-08-28,110.006,109.645,110.006,109.618,6955,76323099.0,0.35,-0.28,-0.312,0.5
2020-08-31,109.631,109.724,109.812,109.518,7638,83808118.0,0.27,0.07,0.079,0.55
2020-09-01,109.8,110.117,110.191,109.7,6959,76533636.0,0.45,0.36,0.393,0.5
2020-09-02,110.107,109.962,110.107,109.848,5936,65281582.0,0.24,-0.14,-0.155,0.42
2020-09-03,109.962,110.266,110.273,109.723,8397,92303430.0,0.5,0.28,0.304,0.6
2020-09-04,110.216,110.291,110.408,110.16,11500,126841936.0,0.22,0.02,0.025,0.82
2020-09-07,110.339,110.048,110.36,109.971,11450,126031009.0,0.35,-0.22,-0.243,0.82
2020-09-08,110.139,110.397,110.45,109.99,11032,121713619.0,0.42,0.32,0.349,0.79
2020-09-09,110.172,110.683,110.687,110.172,12264,135503610.0,0.47,0.26,0.286,0.88
2020-09-10,110.65,110.746,110.78,110.458,11195,123856202.0,0.29,0.06,0.063,0.8
2020-09-11,110.769,110.183,110.769,110.177,11196,123578617.0,0.53,-0.51,-0.563,0.8
2020-09-14,109.922,109.797,110.031,109.76,7131,78358775.0,0.25,-0.35,-0.386,0.51
2020-09-15,109.78,110.212,110.217,109.733,10725,117999255.0,0.44,0.38,0.415,0.77
2020-09-16,110.0,110.25,110.35,110.0,7603,83811823.0,0.32,0.03,0.038,0.54
2020-09-17,110.102,110.195,110.378,110.102,13716,151205933.0,0.25,-0.05,-0.055,0.98
2020-09-18,110.11,110.216,110.471,110.11,10892,120173079.0,0.33,0.02,0.021,0.78
2020-09-21,110.166,110.718,110.729,110.166,9576,105825266.0,0.51,0.46,0.502,0.68
2020-09-22,110.6,110.898,112.933,110.6,12916,143156279.0,2.11,0.16,0.18,0.92
2020-09-23,110.8,110.653,110.898,110.558,13437,148732480.0,0.31,-0.22,-0.245,0.96
2020-09-24,110.68,110.605,110.807,110.527,11139,123272937.0,0.25,-0.04,-0.048,0.8
2020-09-25,110.61,110.453,110.611,110.421,12511,138257874.0,0.17,-0.14,-0.152,0.89
2020-09-28,110.453,110.594,110.6,110.248,11252,124230833.0,0.32,0.13,0.141,0.8
2020-09-29,110.566,110.403,110.594,110.34,11346,125309199.0,0.23,-0.17,-0.191,0.81
2020-09-30,110.403,110.188,110.55,110.137,9897,109203289.0,0.37,-0.19,-0.215,0.71
2020-10-09,110.03,110.04,110.085,109.941,11424,125675703.0,0.13,-0.13,-0.148,0.82
2020-10-12,110.06,109.74,110.06,109.684,7217,79229962.0,0.34,-0.27,-0.3,0.52
2020-10-13,109.739,109.787,109.88,109.7,9099,99907198.0,0.16,0.04,0.047,0.65
2020-10-14,109.79,109.687,109.847,109.629,7556,82897122.0,0.2,-0.09,-0.1,0.54
2020-10-15,109.693,109.603,109.766,109.537,5478,60056553.0,0.21,-0.08,-0.084,0.39
2020-10-16,109.603,109.824,109.849,109.603,6712,73668449.0,0.22,0.2,0.221,0.48
2020-10-19,109.799,110.062,110.081,109.631,7350,80784895.0,0.41,0.22,0.238,0.53
2020-10-20,110.009,109.858,110.123,109.81,6200,68124969.0,0.28,-0.19,-0.204,0.44
2020-10-21,109.859,109.887,109.982,109.755,8817,96895534.0,0.21,0.03,0.029,0.63
2020-10-22,109.978,110.016,110.242,109.958,6015,66195317.0,0.26,0.12,0.129,0.43
2020-10-23,109.982,109.956,110.028,109.907,4302,47302708.0,0.11,-0.05,-0.06,0.31
2020-10-26,109.956,109.813,109.999,109.808,5054,55554947.0,0.17,-0.13,-0.143,0.36
2020-10-27,109.813,110.076,110.104,109.8,6387,70251200.0,0.28,0.24,0.263,0.46
2020-10-28,110.091,110.059,110.249,109.917,5593,61586140.0,0.3,-0.02,-0.017,0.4
2020-10-29,110.06,110.121,110.376,110.06,6750,74399483.0,0.29,0.06,0.062,0.48
2020-10-30,110.122,110.104,110.315,110.077,4771,52579945.0,0.22,-0.02,-0.017,0.34
2020-11-02,110.105,110.332,111.008,110.071,6970,76881688.0,0.85,0.21,0.228,0.5
2020-11-03,110.35,110.286,110.39,110.212,6924,76378277.0,0.16,-0.04,-0.046,0.49
2020-11-04,110.279,110.284,110.4,110.194,7494,82656839.0,0.19,0.0,-0.002,0.54
2020-11-05,110.283,110.27,110.477,110.201,7256,80032706.0,0.25,-0.01,-0.014,0.52
2020-11-06,110.271,110.259,110.517,110.196,5411,59672318.0,0.29,-0.01,-0.011,0.39
2020-11-09,110.259,110.05,110.316,109.988,8988,98963948.0,0.3,-0.19,-0.209,0.64
2020-11-10,110.0,110.014,110.125,109.95,6606,72684277.0,0.16,-0.03,-0.036,0.47
2020-11-11,110.015,109.97,110.147,109.904,7074,77828618.0,0.22,-0.04,-0.044,0.51
2020-11-12,109.97,110.018,110.124,109.9,7845,86272822.0,0.2,0.04,0.048,0.56
2020-11-13,110.012,109.692,110.061,109.601,6528,71712380.0,0.42,-0.3,-0.326,0.47
2020-11-16,109.692,109.8,109.939,109.59,4144,45482132.0,0.32,0.1,0.108,0.3
2020-11-17,109.8,109.829,109.88,109.748,4620,50742787.0,0.12,0.03,0.029,0.33
2020-11-18,109.852,109.622,109.887,109.56,6213,68144419.0,0.3,-0.19,-0.207,0.44
2020-11-19,109.6,109.508,109.6,109.398,4981,54552740.0,0.18,-0.1,-0.114,0.36
2020-11-20,109.448,109.448,109.503,109.32,6500,71107336.0,0.17,-0.05,-0.06,0.46
2020-11-23,109.501,109.583,109.63,109.501,5723,62704889.0,0.12,0.12,0.135,0.41
2020-11-24,109.562,109.541,109.61,109.513,7460,81744550.0,0.09,-0.04,-0.042,0.53
2020-11-25,109.529,109.575,109.631,109.46,5640,61797377.0,0.16,0.03,0.034,0.4
2020-11-26,109.578,109.564,109.661,109.56,7690,84282118.0,0.09,-0.01,-0.011,0.55
2020-11-27,109.555,109.53,109.757,109.478,5121,56115699.0,0.25,-0.03,-0.034,0.37
2020-11-30,109.533,109.682,109.69,109.532,5259,57637942.0,0.14,0.14,0.152,0.38
2020-12-01,109.683,109.61,109.691,109.55,4329,47464482.0,0.13,-0.07,-0.072,0.31
2020-12-02,109.61,109.551,109.61,109.524,4802,52604887.0,0.08,-0.05,-0.059,0.34
2020-12-03,109.551,109.528,109.637,109.501,5273,57773194.0,0.12,-0.02,-0.023,0.38
2020-12-04,109.529,109.9,110.1,109.529,7480,82052113.0,0.52,0.34,0.372,0.53
2020-12-07,109.85,109.751,109.98,109.708,6484,71195273.0,0.25,-0.14,-0.149,0.46
2020-12-08,109.78,110.089,110.089,109.78,9026,99326409.0,0.28,0.31,0.338,0.65
2020-12-09,110.089,109.985,110.158,109.892,4346,47797702.0,0.24,-0.09,-0.104,0.31
2020-12-10,109.985,109.956,110.0,109.882,6346,69752651.0,0.11,-0.03,-0.029,0.45
2020-12-11,109.956,109.785,109.956,109.73,7425,81525344.0,0.21,-0.16,-0.171,0.53
2020-12-14,109.809,109.63,109.843,109.601,5724,62767284.0,0.22,-0.14,-0.155,0.41
2020-12-15,109.662,109.66,109.738,109.628,6479,71060942.0,0.1,0.03,0.03,0.46
2020-12-16,109.679,109.665,109.695,109.63,5861,64267743.0,0.06,0.0,0.005,0.42
2020-12-17,109.666,109.574,109.8,109.555,5017,55018659.0,0.22,-0.08,-0.091,0.36
2020-12-18,109.58,109.575,109.644,109.542,3063,33568158.0,0.09,0.0,0.001,0.22
2020-12-21,109.576,109.559,109.62,109.55,3867,42368219.0,0.06,-0.01,-0.016,0.28
2020-12-22,109.599,109.766,109.85,109.54,5235,57381389.0,0.28,0.19,0.207,0.37
2020-12-23,109.803,109.832,109.998,109.792,4985,54780592.0,0.19,0.06,0.066,0.36
2020-12-24,109.832,109.841,109.988,109.805,4449,48876245.0,0.17,0.01,0.009,0.32
2020-12-25,109.842,109.976,109.987,109.84,7030,77275447.0,0.13,0.12,0.135,0.5
2020-12-28,109.989,110.0,110.147,109.988,6532,71883944.0,0.14,0.02,0.024,0.47
2020-12-29,110.044,110.189,110.25,110.044,5846,64380773.0,0.19,0.17,0.189,0.42
2020-12-30,110.19,110.249,110.33,110.068,4948,54539434.0,0.24,0.05,0.06,0.35
2020-12-31,110.255,110.105,110.38,110.1,5080,56018769.0,0.25,-0.13,-0.144,0.36
2021-01-04,110.105,110.038,110.238,109.938,9359,102937146.0,0.27,-0.06,-0.067,0.67
2021-01-05,110.038,110.21,110.268,110.038,4222,46503798.0,0.21,0.16,0.172,0.3
2021-01-06,110.211,110.44,110.475,110.191,5771,63702103.0,0.26,0.21,0.23,0.41
2021-01-07,110.441,110.426,110.48,110.361,4336,47879692.0,0.11,-0.01,-0.014,0.31
2021-01-08,110.518,110.446,110.73,110.35,6069,67126126.0,0.34,0.02,0.02,0.43
2021-01-11,110.351,110.411,110.446,110.3,6622,73084160.0,0.13,-0.03,-0.035,0.47
2021-01-12,110.415,110.47,110.499,110.348,4707,51994176.0,0.14,0.05,0.059,0.34
2021-01-13,110.47,110.718,110.815,110.47,4513,49967589.0,0.31,0.22,0.248,0.32
2021-01-14,110.72,110.869,110.958,110.72,4624,51261007.0,0.21,0.14,0.151,0.33
2021-01-15,110.875,111.032,111.099,110.86,7743,85948549.0,0.22,0.15,0.163,0.55
2021-01-18,111.055,110.777,111.055,110.743,7527,83423797.0,0.28,-0.23,-0.255,0.54
2021-01-19,110.6,110.671,110.776,110.6,7325,81062562.0,0.16,-0.1,-0.106,0.52
2021-01-20,110.685,110.886,110.899,110.685,5627,62346870.0,0.19,0.19,0.215,0.4
2021-01-21,110.886,110.892,111.019,110.811,7263,80545336.0,0.19,0.01,0.006,0.52
2021-01-22,110.9,111.118,111.186,110.899,4258,47297664.0,0.26,0.2,0.226,0.3
2021-01-25,111.119,111.068,111.219,111.02,5755,63930955.0,0.18,-0.04,-0.05,0.41
2021-01-26,111.0,110.62,111.18,110.591,4675,51845103.0,0.53,-0.4,-0.448,0.33
2021-01-27,110.653,110.533,110.838,110.48,4343,48062886.0,0.32,-0.08,-0.087,0.31
2021-01-28,110.555,110.496,110.682,110.375,3610,39897073.0,0.28,-0.03,-0.037,0.26
2021-01-29,110.45,110.282,110.507,110.242,3888,42906187.0,0.24,-0.19,-0.214,0.28
2021-02-01,110.38,110.615,110.649,110.322,6177,68293065.0,0.3,0.3,0.333,0.44
2021-02-02,110.649,110.76,110.835,110.5,9561,105848492.0,0.3,0.13,0.145,0.68
2021-02-03,110.772,110.672,110.819,110.631,8207,90880976.0,0.17,-0.08,-0.088,0.59
2021-02-04,110.673,110.663,110.798,110.555,8873,98200109.0,0.22,-0.01,-0.009,0.63
2021-02-05,110.651,110.349,110.735,110.23,7025,77642236.0,0.46,-0.28,-0.314,0.5
2021-02-08,110.415,110.126,110.532,110.009,6922,76241701.0,0.47,-0.2,-0.223,0.49
2021-02-09,110.159,110.208,110.296,110.087,8095,89207863.0,0.19,0.07,0.082,0.58
2021-02-10,110.248,110.47,110.549,110.162,5145,56779614.0,0.35,0.24,0.262,0.37
2021-02-18,110.4,110.373,110.482,110.281,5513,60845789.0,0.18,-0.09,-0.097,0.39
2021-02-19,110.34,110.464,110.672,110.34,6836,75561324.0,0.3,0.08,0.091,0.49
2021-02-22,110.43,110.36,110.443,110.065,8765,96639366.0,0.34,-0.09,-0.104,0.63
2021-02-23,110.267,110.53,110.588,110.26,7080,78158294.0,0.3,0.15,0.17,0.51
2021-02-24,110.572,110.57,110.71,110.497,6223,68851588.0,0.19,0.04,0.04,0.44
2021-02-25,110.57,110.546,110.589,110.354,7988,88228416.0,0.21,-0.02,-0.024,0.57
2021-02-26,110.6,110.445,110.64,110.281,8556,94473573.0,0.32,-0.09,-0.101,0.61
2021-03-01,110.427,110.28,110.445,110.222,9026,99536385.0,0.2,-0.15,-0.165,0.65
2021-03-02,110.235,110.615,110.675,110.129,9651,106526175.0,0.5,0.3,0.335,0.69
2021-03-03,110.6,110.475,110.662,110.426,5303,58601848.0,0.21,-0.13,-0.14,0.38
2021-03-04,110.491,110.466,110.598,110.4,7366,81390629.0,0.18,-0.01,-0.009,0.53
2021-03-05,110.46,110.599,110.67,110.411,8102,89562318.0,0.23,0.12,0.133,0.58
2021-03-08,110.551,110.728,110.739,110.51,6833,75572052.0,0.21,0.12,0.129,0.49
2021-03-09,110.714,110.761,110.955,110.608,7945,87966654.0,0.31,0.03,0.033,0.57
2021-03-10,110.731,110.862,110.95,110.634,5217,57796471.0,0.29,0.09,0.101,0.37
2021-03-11,110.815,110.731,110.857,110.581,9423,104311433.0,0.25,-0.12,-0.131,0.67
2021-03-12,110.761,110.697,110.799,110.671,7190,79607478.0,0.12,-0.03,-0.034,0.51
2021-03-15,110.697,110.621,110.697,110.57,6637,73405090.0,0.11,-0.07,-0.076,0.47
2021-03-16,110.621,110.554,110.67,110.532,8945,98922748.0,0.12,-0.06,-0.067,0.64
2021-03-17,110.556,110.507,110.648,110.494,9467,104657652.0,0.14,-0.04,-0.047,0.68
2021-03-18,110.507,110.33,110.507,110.27,15867,175055931.0,0.21,-0.16,-0.177,1.13
